verified,hour_created,geo_enabled,default_profile,default_profile_image,favourites_count,followers_count,friends_count,statuses_count,average_tweets_per_day,network,tweet_to_followers,follower_acq_rate,friends_acq_rate,prediction
False,1,False,True,False,1729,187,1580,1058,5489.0,38.571,36.472,8.438,8.702,0
False,13,False,True,False,603,382,566,184,281.0,37.713,31.051,6.174,6.498,1
False,16,False,False,False,1438,4233,3097,17093,20503.0,67.129,81.392,8.942,8.781,1
False,20,False,False,False,159481,18307,1369,38133,42856.0,70.89,103.538,10.045,8.715,1
False,6,True,True,False,4417,157,627,2765,3232.0,32.616,40.122,6.438,6.999,0
False,19,True,True,False,19861,166,447,6011,7149.0,31.244,44.534,7.174,7.369,0
False,20,False,True,False,19187,1592,333,23866,25647.0,42.848,74.325,8.124,7.657,1
False,22,False,True,False,3538,4895,1583,16960,18131.0,62.597,82.741,8.711,7.921,1
False,15,False,False,False,7670,136,69,4304,8844.0,20.903,41.168,8.45,8.436,0
False,18,False,False,False,34439,2502,1939,79867,84548.0,59.241,88.332,8.88,8.798,1
False,22,False,True,False,4138,240,453,6704,7684.0,33.557,48.324,7.107,7.268,0
False,21,True,True,False,62203,518,2227,22352,24877.0,48.195,62.611,8.021,8.467,0
False,17,True,False,False,8838,2473,2220,4730,7845.0,60.209,66.118,8.629,8.582,1
False,14,True,False,False,6834,488,1470,5616,10676.0,45.165,53.462,8.621,8.784,0
False,20,False,True,False,1041,180,188,425,591.0,27.249,31.474,5.849,5.872,0
False,14,False,True,False,150,9,35,1511,1894.0,8.251,16.858,5.974,6.038,1
True,19,True,True,False,12319,2708,1503,7180,10687.0,57.827,70.184,8.735,8.519,0
True,11,True,False,False,187,122222,147,363779,368329.0,58.535,149.985,11.75,8.455,1
False,15,False,True,False,1992,48,228,3401,4131.0,21.147,31.649,6.658,6.866,0
False,18,True,False,False,69859,2229,4686,28102,33137.0,65.167,78.976,8.891,9.182,0
True,12,True,True,False,15142,2097,1153,3907,7612.0,53.931,63.261,8.666,8.489,0
False,2,False,True,False,5584,67,405,1303,1378.0,25.344,30.267,4.963,6.176,0
False,0,False,True,False,4792,633,537,1395,5833.0,40.57,46.722,8.531,8.512,0
False,12,True,True,False,594,266,1404,5134,6324.0,40.495,47.737,7.284,7.861,1
False,8,False,True,False,668,12,28,168,927.0,8.637,13.158,6.649,6.669,0
False,15,False,True,False,730,19,211,810,847.0,16.047,20.066,4.043,5.517,0
False,21,True,False,False,3173,655,543,1744,5372.0,40.856,48.416,8.363,8.336,0
False,18,False,True,False,145034,2843,5010,83986,85196.0,67.754,90.174,8.307,8.736,1
False,14,False,True,False,2491,5607,2567,13888,18777.0,67.768,82.339,9.259,8.917,1
False,11,True,False,False,12949,3059,2756,25017,29993.0,63.583,81.284,8.992,8.953,1
False,15,False,True,False,57454,363,762,21650,22399.0,39.141,58.87,7.015,7.321,0
False,16,False,True,False,65664,4519,4258,59485,64456.0,70.333,92.524,9.158,9.13,1
False,21,True,True,False,1178,479,278,14107,18485.0,34.766,58.987,8.488,8.446,1
False,5,False,True,True,4409,35,90,3068,4179.0,16.165,28.772,7.045,7.092,0
False,3,False,True,False,62632,10501,1152,22450,23274.0,65.279,92.77,9.335,7.589,0
False,18,False,True,False,145034,2843,5010,83986,85196.0,67.754,90.174,8.307,8.736,1
False,18,False,True,False,145034,2843,5010,83986,85196.0,67.754,90.174,8.307,8.736,1
False,18,False,True,False,7900,75,157,2014,5519.0,21.925,32.95,8.183,8.206,0
False,21,False,True,False,15014,327,559,45012,49990.0,36.658,62.07,8.577,8.619,1
False,18,False,True,False,145034,2843,5010,83986,85196.0,67.754,90.174,8.307,8.736,1
False,20,False,True,False,21564,178,101,10532,10815.0,23.992,48.047,6.136,5.953,1
False,17,False,True,False,514,2,94,206,656.0,5.003,5.859,6.116,6.301,0
False,18,False,True,False,145034,2843,5010,83986,85196.0,67.754,90.174,8.307,8.736,1
False,16,True,True,False,4639,1299,1810,1827,3402.0,53.788,53.855,7.964,8.127,0
True,18,True,False,False,8416,74644,3546,30116,35444.0,91.715,115.715,11.289,9.091,0
False,20,True,False,False,1008,5109,1084,7106,11126.0,59.682,75.731,9.119,8.538,1
False,6,False,True,False,1968,33,57,1582,2629.0,14.319,25.979,6.986,7.008,0
False,10,True,True,False,1517,1744,3864,1368,1585.0,61.655,53.907,7.582,8.314,1
False,19,False,True,False,1565,2629,3286,5798,7386.0,63.768,68.238,8.347,8.492,1
False,17,True,False,False,242,48044,4104,298545,303710.0,89.688,135.899,10.882,9.135,1
False,11,False,False,False,2586,840,1044,743,5737.0,46.817,44.529,8.672,8.706,0
False,0,True,False,False,991,45,469,1810,6820.0,23.557,28.721,8.528,8.609,1
False,16,False,True,False,992,74,166,990,1014.0,22.097,29.785,4.595,5.252,0
False,13,False,True,False,74871,621,2623,77016,79221.0,50.643,72.382,7.947,8.482,1
False,9,False,True,False,4573,69,165,7859,9263.0,21.718,38.107,7.296,7.359,0
False,12,False,True,False,1266,244,497,810,1228.0,34.166,36.849,6.497,6.82,0
False,23,True,True,False,666,35,204,640,4575.0,19.075,23.16,8.287,8.328,0
False,2,True,True,False,1530,2666,1306,4121,9150.0,56.605,65.666,8.948,8.754,1
False,20,False,True,False,34510,1257,1696,6756,7859.0,53.077,62.939,7.767,7.937,0
False,5,False,True,False,10455,104,1414,4086,8403.0,33.764,38.7,8.394,8.654,1
False,17,False,True,False,32225,165,379,31314,31805.0,30.366,52.919,6.488,6.77,0
False,0,True,True,False,80925,2860,5004,204310,208838.0,67.796,97.317,8.908,9.163,1
False,19,False,True,False,2745,53,329,470,499.0,23.132,24.552,4.419,5.883,0
False,15,False,False,False,1336,138,973,2630,4641.0,33.956,38.86,7.673,8.001,0
True,2,False,False,False,9087,13299,1407,11835,14012.0,68.842,89.058,9.647,8.185,0
False,22,True,False,False,1755,12310,1611,10503,15231.0,69.556,87.208,9.743,8.755,1
False,23,False,True,True,17,3,26,35,3308.0,4.569,4.968,8.095,8.102,0
False,23,False,True,False,72,682,116,70,646.0,31.08,27.82,7.138,6.541,1
False,13,True,True,False,8261,89,390,80,3885.0,26.858,19.774,8.267,8.342,0
False,20,False,True,False,21,2,124,280,675.0,5.304,6.194,5.986,6.254,1
False,0,False,True,False,17,11,141,1321,1408.0,12.315,17.859,4.595,5.434,0
False,0,False,True,False,17,11,141,1321,1408.0,12.315,17.859,4.595,5.434,0
False,1,True,False,False,34371,913,932,19067,21281.0,46.623,67.195,8.048,8.054,0
False,17,True,True,False,62,5805,81,4053,9105.0,38.191,71.998,9.293,8.544,1
False,16,False,True,False,77,3,43,102,199.0,5.246,6.425,4.615,4.949,0
False,15,False,True,False,1374,27,285,729,826.0,18.847,21.969,4.828,5.948,0
False,0,False,False,False,13659,700,844,2011,4069.0,44.16,49.844,7.923,7.973,1
False,18,True,False,False,69859,2229,4686,28102,33137.0,65.167,78.976,8.891,9.182,0
False,14,False,True,False,69016,835,1481,15731,19580.0,49.127,65.022,8.452,8.581,0
False,19,False,True,False,2106,321,230,1497,2723.0,31.428,42.223,7.345,7.284,0
False,18,False,True,False,29438,2145,2703,23858,24449.0,60.623,77.327,7.915,8.1,0
False,17,True,False,False,242,48044,4104,298545,303710.0,89.688,135.899,10.882,9.135,1
False,20,False,True,True,1791,37,33,5472,7744.0,12.827,31.311,7.745,7.743,0
False,2,False,True,False,0,3,61,96,118.0,5.721,6.342,3.258,4.431,1
False,22,True,True,False,8016,1545,2427,49660,54595.0,57.241,79.404,8.777,8.904,1
False,1,False,True,False,4050,169,356,5207,5357.0,30.187,43.952,5.768,6.229,0
False,20,False,True,False,12259,132,85,1655,3957.0,21.783,36.248,7.798,7.778,0
True,0,True,False,False,1405,90995,4288,29400,34454.0,95.503,117.483,11.473,9.142,1
False,16,True,True,False,3876,1494,221,1648,3317.0,39.493,54.151,8.06,7.545,0
False,23,False,True,False,7844,459,318,1541,1585.0,35.348,45.008,6.223,5.894,0
False,4,False,True,False,1954,51,537,2534,3833.0,24.845,30.97,7.209,7.516,1
False,0,False,True,False,9539,934,1638,9406,12094.0,50.633,62.586,8.195,8.373,1
False,21,True,True,False,4773,105052,419,4891,5305.0,69.839,98.225,11.566,6.726,0
False,9,True,False,False,3397,3136,717,2428,7486.0,52.947,62.76,9.011,8.661,1
False,9,False,False,False,4177,25101,0,12520,14184.0,0.0,95.585,10.195,7.418,1
False,11,False,True,False,256,76,133,1138,2254.0,21.275,30.571,7.084,7.131,1
False,11,False,True,False,256,76,133,1138,2254.0,21.275,30.571,7.084,7.131,1
False,12,False,False,False,1428,5048,776,10388,14085.0,56.751,78.861,9.076,8.406,1
False,19,False,False,False,23765,889,2680,49986,52525.0,53.61,73.478,8.14,8.56,1
False,17,False,True,False,7954,1841,4702,33128,37513.0,63.577,78.255,8.737,9.115,1
False,10,True,False,False,7459,13925,1549,7964,9485.0,70.092,85.71,9.645,8.03,1
True,13,True,False,False,201,3227445,2557,27161,32544.0,117.604,153.013,14.989,8.98,1
False,15,False,True,False,20392,168,273,18969,19259.0,28.795,50.533,6.129,6.335,1
False,15,False,False,False,48,596,548,969,6223.0,40.321,43.959,8.674,8.666,1
False,0,True,False,False,158167,8944,8390,516022,520971.0,82.207,119.685,9.539,9.499,1
False,19,False,False,False,9784,623,878,18080,20256.0,43.629,63.091,7.937,8.025,1
False,16,False,False,False,784,8768,338,11053,16132.0,52.894,84.53,9.536,8.597,1
False,19,False,False,False,9784,623,878,18080,20256.0,43.629,63.091,7.937,8.025,1
False,20,False,True,False,4766,4295,3764,13698,18010.0,68.877,79.681,9.06,8.997,1
False,3,True,True,False,3268,2017,2600,10202,12050.0,59.841,70.242,8.26,8.4,1
False,20,False,True,False,3919,15,7,2058,5082.0,5.765,21.155,8.02,8.017,0
False,19,True,False,False,1086,317,663,2454,7280.0,37.443,44.978,8.546,8.611,1
False,17,False,True,False,33927,334,1257,19374,20340.0,41.497,57.396,7.171,7.707,0
False,16,True,False,False,1,5240,1444,6747,10975.0,62.312,75.511,9.156,8.643,1
False,4,False,True,False,96,24,255,4047,4164.0,17.849,26.736,4.956,5.922,1
False,0,False,True,False,18383,743,849,12264,15638.0,44.6,62.249,8.323,8.349,1
False,18,True,False,False,2386,15997,1043,37945,42963.0,67.285,102.067,9.953,8.71,1
False,0,False,True,False,6847,488,367,11416,11560.0,36.585,57.854,6.45,6.238,1
False,18,True,True,False,16303,192,395,19998,23899.0,31.478,52.119,8.317,8.366,1
False,21,False,False,False,1233,2903,48,9979,13840.0,31.033,73.426,8.82,8.271,1
False,18,True,False,False,40691,6272,818,36649,38444.0,58.656,91.892,8.996,7.869,0
False,13,False,True,False,8816,540,553,3292,3681.0,39.757,50.974,6.835,6.849,1
False,19,False,False,False,2447,323,280,587,2502.0,32.594,36.862,7.714,7.694,0
False,15,True,False,False,2164,4826,178,3993,5532.0,43.999,70.337,8.759,7.449,1
False,11,True,False,False,387,695,605,1348,3987.0,41.935,47.173,8.112,8.085,1
False,13,True,True,False,5547,158,106,7794,7887.0,23.686,45.424,5.529,5.298,0
False,6,False,False,False,9937,1363,2309,22448,25658.0,55.905,72.319,8.428,8.616,1
False,21,True,False,False,6173,1942,826,7492,11984.0,50.867,67.555,8.77,8.579,0
False,10,True,False,False,189,2533,1263,3962,8357.0,55.976,64.932,8.843,8.641,1
False,17,False,False,False,29537,10892,3922,16177,19259.0,76.92,90.09,9.545,8.854,1
False,1,True,False,False,439,7927,255,1884,5198.0,49.785,67.71,9.327,8.18,1
False,1,True,False,False,4267,39106,1459,4526,6575.0,77.045,89.01,10.625,8.163,1
False,7,True,False,False,70817,625,448,31445,36384.0,39.325,66.686,8.624,8.592,1
False,7,True,False,False,23546,1101,776,35032,36503.0,46.621,73.299,7.853,7.718,1
False,19,False,True,False,68368,781,1156,37432,41266.0,46.99,70.151,8.437,8.515,0
False,9,False,True,False,1488,397,1551,1047,3403.0,43.984,41.634,7.921,8.271,0
True,18,False,True,False,686,6848,1321,3037,4025.0,63.474,70.822,8.967,7.745,0
False,23,True,True,False,3752,700,472,2549,4740.0,40.358,51.397,7.97,7.888,0
False,20,False,True,False,49231,4042,5001,44486,44882.0,70.736,88.885,8.398,8.594,1
False,7,False,True,False,4859,830,757,876,1159.0,44.576,45.556,7.016,6.948,0
False,17,True,False,False,5762,477,1684,2105,6106.0,45.837,47.213,8.407,8.646,0
True,17,False,False,False,5952,15898,2137,11987,15340.0,74.177,90.855,9.865,8.611,0
True,15,False,False,False,4891,57033,1946,21048,25228.0,82.946,109.017,11.022,8.72,1
False,18,True,False,False,4562,1342,2267,7621,11379.0,55.652,64.383,8.537,8.704,1
False,14,False,True,False,16,9861,176,6781,6840.0,47.602,81.131,9.202,5.464,1
False,0,False,True,False,3569,59,362,427,447.0,24.134,24.808,4.382,5.948,0
False,12,False,True,False,10922,266,476,8397,9573.0,34.459,50.485,7.274,7.41,1
True,17,False,False,False,5952,15898,2137,11987,15340.0,74.177,90.855,9.865,8.611,0
False,9,False,False,False,41008,1015,1642,72473,76669.0,51.264,77.482,8.559,8.672,1
False,7,True,False,False,23546,1101,776,35032,36503.0,46.621,73.299,7.853,7.718,1
False,22,True,False,False,811,5179,3008,35475,39520.0,68.501,89.602,9.13,8.861,1
False,16,False,False,False,34158,5657,5649,45848,50840.0,74.652,92.743,9.273,9.273,1
False,7,True,False,False,70817,625,448,31445,36384.0,39.325,66.686,8.624,8.592,1
False,21,False,True,False,9912,220,94,6361,10184.0,24.583,47.278,8.305,8.273,0
False,18,False,False,False,601,785,904,110721,116114.0,45.388,77.435,8.729,8.748,1
False,17,True,True,False,14895,109,196,6415,10645.0,24.834,41.207,8.376,8.395,0
False,14,False,True,False,1780,17,46,2626,6217.0,11.128,22.758,8.191,8.199,0
False,1,False,False,False,17856,153,131,2986,8068.0,24.594,40.306,8.563,8.559,0
False,18,True,False,False,2359,794,4938,9058,14458.0,56.799,60.85,8.731,9.244,0
False,1,True,True,False,14044,12947,2542,21621,25254.0,74.245,94.511,9.716,8.728,1
False,16,True,False,False,18261,350,587,3113,8290.0,37.373,47.142,8.618,8.66,0
False,14,False,True,False,3904,1115,1475,40210,44767.0,51.207,74.399,8.643,8.705,1
False,13,True,True,False,5547,158,106,7794,7887.0,23.686,45.424,5.529,5.298,0
False,8,False,True,False,7292,269,672,4105,4199.0,36.455,46.58,5.897,6.642,1
False,14,False,True,False,3904,1115,1475,40210,44767.0,51.207,74.399,8.643,8.705,1
False,19,False,True,True,230,4,6,520,549.0,3.132,10.068,3.526,3.584,0
False,19,True,False,False,5672,15057,154,19798,24776.0,48.516,95.171,9.905,8.543,1
False,6,False,False,False,3104,144,108,7784,13182.0,23.348,44.591,8.62,8.614,1
True,19,False,False,False,357,86007,3394,88250,93668.0,92.375,129.392,11.423,9.084,1
False,19,False,True,False,26,6,13,20,35.0,5.135,5.924,3.091,3.367,0
False,12,True,True,False,688,254,891,352,3573.0,37.644,32.508,8.154,8.322,0
False,16,False,True,False,794,699,651,724,1866.0,42.451,43.147,7.519,7.492,0
False,0,True,False,False,158167,8944,8390,516022,520971.0,82.207,119.685,9.539,9.499,1
False,19,True,True,False,893,1944,620,1995,3013.0,48.705,57.547,7.994,7.402,1
False,13,False,True,False,40101,404,699,16489,18001.0,39.332,58.301,7.559,7.702,0
False,19,False,False,False,9784,623,878,18080,20256.0,43.629,63.091,7.937,8.025,1
False,12,False,False,False,125506,8890,3034,179620,182898.0,72.906,110.01,9.407,8.75,1
False,1,False,True,False,1729,187,1580,1058,5489.0,38.571,36.472,8.438,8.702,0
False,1,False,True,False,1729,187,1580,1058,5489.0,38.571,36.472,8.438,8.702,0
False,19,False,True,False,308,28,68,23,1564.0,14.257,10.701,7.359,7.384,0
True,17,True,False,False,21343,6602,1649,15841,21076.0,65.16,85.054,9.379,8.837,0
False,3,True,False,False,3199,1790,791,13571,16960.0,49.996,71.278,8.553,8.338,1
False,20,True,False,False,50138,1796,1804,4135,8663.0,56.191,62.405,8.752,8.754,0
True,14,True,False,False,2818,9584,431,36133,40947.0,55.635,96.218,9.575,8.565,0
False,5,True,True,False,88679,16619,7853,39315,41156.0,87.162,102.814,9.823,9.179,0
False,16,True,False,False,993,3091,1425,5090,8428.0,58.367,68.594,8.769,8.469,1
False,17,True,False,False,2202,2340,960,5484,9455.0,53.284,66.797,8.75,8.503,0
False,19,False,False,False,9784,623,878,18080,20256.0,43.629,63.091,7.937,8.025,1
False,0,True,False,False,158167,8944,8390,516022,520971.0,82.207,119.685,9.539,9.499,1
False,15,True,True,False,6793,124,165,1096,5744.0,24.682,33.8,8.471,8.479,0
False,18,False,False,False,9603,516,2425,20536,25739.0,48.697,62.043,8.652,8.94,1
False,16,False,True,False,4661,829,1115,8051,8343.0,47.168,60.45,7.023,7.25,1
False,15,True,False,False,5643,3919,3377,16209,21249.0,67.225,80.202,9.101,9.038,1
False,0,True,True,True,113980,355,429,8590,9987.0,35.624,53.218,7.469,7.51,0
False,17,False,False,False,299727,50155,42175,349792,354468.0,115.26,138.155,10.912,10.755,1
False,20,False,False,False,5408,45,533,11470,14726.0,24.045,35.789,8.102,8.24,0
False,23,False,True,False,11,5,46,47,57.0,6.899,6.936,2.773,4.043,0
False,15,False,False,False,112518,3196,3958,85171,89818.0,66.85,91.614,8.968,9.06,1
False,15,False,True,False,57454,363,762,21650,22399.0,39.141,58.87,7.015,7.321,0
False,1,False,True,False,1,0,0,13,27.0,0.0,0.0,2.708,2.708,1
False,9,False,False,False,275,16302,23,772,2911.0,30.824,64.502,9.822,7.679,1
False,11,False,True,False,2041,1737,249,523,812.0,41.193,46.714,7.614,6.29,1
False,16,False,False,False,5554,3093,2328,10904,13936.0,62.314,74.722,8.72,8.587,1
False,11,False,True,True,41590,178,928,35547,37393.0,35.451,54.357,7.613,7.928,0
False,20,True,True,False,180,948,302,2479,6821.0,39.17,53.582,8.574,8.444,1
False,14,False,False,False,16061,12956,1298,8107,10929.0,67.889,85.23,9.666,8.324,1
False,20,True,False,False,1439,757,1268,8779,13150.0,47.383,60.208,8.543,8.638,1
False,15,False,True,False,13543,2398,4397,5756,8611.0,65.289,67.385,8.567,8.889,1
False,23,False,False,False,145749,2627,4953,108551,112306.0,66.991,91.299,8.761,9.072,1
False,17,False,True,False,1,15,0,2524,3822.0,0.0,21.72,7.181,7.169,1
False,13,True,False,False,2052,8269,1968,3617,7098.0,68.422,73.91,9.372,8.603,1
True,2,True,True,False,5483,2208,1436,3030,6235.0,55.984,61.731,8.597,8.443,0
False,15,True,True,False,6064,683,1615,3008,6598.0,48.227,52.285,8.36,8.558,0
False,16,False,True,False,4828,91,253,5355,5671.0,25.039,38.824,6.011,6.346,0
False,19,False,False,False,81519,86675,61804,206121,209493.0,125.43,139.125,11.408,11.085,1
False,2,True,True,False,1530,2666,1306,4121,9150.0,56.605,65.666,8.948,8.754,1
False,19,False,True,False,11649,425,508,2482,3884.0,37.734,47.329,7.511,7.555,0
False,18,False,True,False,741,146,246,179,5127.0,27.494,25.915,8.536,8.555,0
False,10,True,True,False,10640,3314,946,103283,107905.0,55.554,93.588,8.979,8.625,1
False,15,False,True,False,505,3400,2863,10974,11889.0,64.729,75.653,8.37,8.237,1
False,20,False,False,False,162,1489,2005,17743,22900.0,55.558,71.486,8.802,8.877,1
False,16,True,False,False,4066,3898,2441,9000,13553.0,64.499,75.285,9.042,8.853,1
False,13,False,False,False,56990,3608,4741,44595,49735.0,69.332,87.69,9.077,9.198,1
False,12,False,False,False,125506,8890,3034,179620,182898.0,72.906,110.01,9.407,8.75,1
False,8,True,False,False,3185,50,75,1552,7105.0,17.028,28.891,8.631,8.636,0
False,22,False,True,False,694,5466,77,476,829.0,37.496,53.081,8.669,6.066,0
False,7,True,True,False,441,543,2413,1426,5221.0,49.063,45.751,8.375,8.734,1
False,18,False,False,False,2157,1283,912,2446,7377.0,48.792,55.849,8.735,8.673,0
False,17,False,True,False,93,7,40,134,187.0,7.722,10.2,4.111,4.543,0
False,18,False,True,False,604,221,468,632,1536.0,33.23,34.85,7.026,7.225,0
False,15,True,False,False,0,2571,2389,1643451,1647933.0,61.085,112.387,8.861,8.835,1
True,11,True,False,False,3778,209304,1624,30614,35600.0,90.579,126.549,12.275,8.796,1
False,16,False,True,False,2626,53,83,2252,2611.0,17.674,30.795,6.023,6.094,0
False,21,True,True,False,129734,4122,5001,1117532,1122600.0,70.903,115.93,9.126,9.217,1
True,21,False,False,False,74,6978,218,602,4166.0,47.697,56.661,9.263,8.238,1
False,15,True,False,False,17614,8504,3029,7609,10961.0,72.535,80.868,9.381,8.761,1
